label_id,phase2_alert_uid,case_id,run_id,campaign_id,scenario_id,agent_name,label_timestamp,label_timestamp_utc,rule_id,rule_description,label,event_role,execution_mode,tool,mitre_technique_id,confidence,match_status,match_method,candidate_count,primary_phase3_alert_uid,primary_evidence_id,candidate_phase3_alert_uids,candidate_evidence_ids,candidate_raw_line_numbers
LBL-000175,ALERT-4F09B55198EF9E18,CASE-005,C-WIN-01-CAL-R002,C-WIN-01,,safesoc-win-01,2026-05-14T20:48:15.090-0400,2026-05-15T00:48:15.090000+00:00,92029,Powershell executed script from suspicious location,attack_like,supporting,caldera,MITRE Caldera,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_5e2dd10e99025fdb1f4fd9d2d7616e3c,evidence_c43346699f7c0d135b41e659851206a7,alert_5e2dd10e99025fdb1f4fd9d2d7616e3c,evidence_c43346699f7c0d135b41e659851206a7,5194
LBL-000176,ALERT-D3F89CEDA28377BE,CASE-005,C-WIN-01-CAL-R002,C-WIN-01,,safesoc-win-01,2026-05-14T20:48:15.094-0400,2026-05-15T00:48:15.094000+00:00,92027,Powershell process spawned powershell instance,attack_like,supporting,caldera,MITRE Caldera,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_04e44f03655c1a3ca5b31d77968edf38,evidence_7741352425c157113a60a14d4be9e8cb,alert_04e44f03655c1a3ca5b31d77968edf38,evidence_7741352425c157113a60a14d4be9e8cb,5195
LBL-000177,ALERT-E24EB852CA6D13FA,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:21:29.564-0400,2026-05-14T22:21:29.564000+00:00,92033,Discovery activity spawned via powershell execution,attack_like,trigger,atomic_red_team,Atomic Red Team,T1087/T1059.001,high,matched,agent_source_timestamp_rule_description,1,alert_2388f9d0a35cc85cdcb8964e0b5c7571,evidence_61169fad7c17f445192f6a143b052cbc,alert_2388f9d0a35cc85cdcb8964e0b5c7571,evidence_61169fad7c17f445192f6a143b052cbc,5098
LBL-000178,ALERT-6BCE8985DD9D00FB,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:21:29.593-0400,2026-05-14T22:21:29.593000+00:00,92031,Discovery activity executed,unrelated_background,unrelated,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_6469ced1502c16ff96de12d30ca2c4bd,evidence_422632e5bf0f5141d4ea0bd75ecad9bb,alert_6469ced1502c16ff96de12d30ca2c4bd,evidence_422632e5bf0f5141d4ea0bd75ecad9bb,5099
LBL-000179,ALERT-9E81834E9BF6C30C,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:22.542-0400,2026-05-14T22:27:22.542000+00:00,92021,Powershell was used to delete files or directories,attack_like,supporting,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_01f316f65401c4f5fff19acb94f966ec,evidence_26b682742d3efd79822a5933b4ba9e71,alert_01f316f65401c4f5fff19acb94f966ec,evidence_26b682742d3efd79822a5933b4ba9e71,5100
LBL-000180,ALERT-B6BF48E23EC3B438,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:24.148-0400,2026-05-14T22:27:24.148000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,supporting,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_06ee1421cd664fae09b3508a66ef53f2,evidence_23b450322359ea189472a7a3af24e64b,alert_06ee1421cd664fae09b3508a66ef53f2,evidence_23b450322359ea189472a7a3af24e64b,5101
LBL-000181,ALERT-E5E4B6F2D41717CE,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:25.315-0400,2026-05-14T22:27:25.315000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_381b0c6cfd1e5b06dc4fec43c91d49cf,evidence_fce25d4ff937d1b00b190381dd00d03e,alert_381b0c6cfd1e5b06dc4fec43c91d49cf,evidence_fce25d4ff937d1b00b190381dd00d03e,5102
LBL-000182,ALERT-3B389E7C40E54E20,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:25.344-0400,2026-05-14T22:27:25.344000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_0f1282b431887ac07d64846d603d3f7a,evidence_4536e55f95ddca7a98ce2d63b7e53745,alert_0f1282b431887ac07d64846d603d3f7a,evidence_4536e55f95ddca7a98ce2d63b7e53745,5103
LBL-000183,ALERT-2A5360900AD00180,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:26.578-0400,2026-05-14T22:27:26.578000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_8bd000be31da704f06dd6037ab4347b4,evidence_d1a2b8b13e0637ffef3398b0070c997a,alert_8bd000be31da704f06dd6037ab4347b4,evidence_d1a2b8b13e0637ffef3398b0070c997a,5104
LBL-000184,ALERT-40278F6DA081083B,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:26.582-0400,2026-05-14T22:27:26.582000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_02dacd4ad31ba6f8f43a794c6feb8611,evidence_9f560ecfca895a44cb3de982763ac2a4,alert_02dacd4ad31ba6f8f43a794c6feb8611,evidence_9f560ecfca895a44cb3de982763ac2a4,5105
LBL-000185,ALERT-EE6AB8F5D152C84A,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:27.775-0400,2026-05-14T22:27:27.775000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_9c354907632c4e16f5d557668c020487,evidence_0d2f0863f270d8bc8c54dc7958b10266,alert_9c354907632c4e16f5d557668c020487,evidence_0d2f0863f270d8bc8c54dc7958b10266,5106
LBL-000186,ALERT-B5E64ADDD32339AF,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:27.788-0400,2026-05-14T22:27:27.788000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_9c4c4101288c9025d5a59406363a83a5,evidence_b1b5ca44b9c21764c1b8b5e1daa274c6,alert_9c4c4101288c9025d5a59406363a83a5,evidence_b1b5ca44b9c21764c1b8b5e1daa274c6,5107
LBL-000187,ALERT-C8CF0F3D84EAFBB9,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:29.063-0400,2026-05-14T22:27:29.063000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_d66f47f1aea38acaa8505f834541e46b,evidence_6a2fbe8a71837373192556a6fde16e2c,alert_d66f47f1aea38acaa8505f834541e46b,evidence_6a2fbe8a71837373192556a6fde16e2c,5108
LBL-000188,ALERT-E507695BA2EA5C21,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:29.109-0400,2026-05-14T22:27:29.109000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_e3ceeacd9bcee500dcd8a06a576c2661,evidence_69a82258b20e23c8cb52786ee391d660,alert_e3ceeacd9bcee500dcd8a06a576c2661,evidence_69a82258b20e23c8cb52786ee391d660,5109
LBL-000189,ALERT-249626574C110878,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:30.382-0400,2026-05-14T22:27:30.382000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_d355b9c4698c8dc3c92873741010580d,evidence_ede944fcf8666f298838074dec26e493,alert_d355b9c4698c8dc3c92873741010580d,evidence_ede944fcf8666f298838074dec26e493,5110
LBL-000190,ALERT-46EA158D85B8F76F,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:30.427-0400,2026-05-14T22:27:30.427000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_f4ab0967c67dc0d052b0619ab7620ecd,evidence_44247bbe742ea89a5830f5ef0ffce137,alert_f4ab0967c67dc0d052b0619ab7620ecd,evidence_44247bbe742ea89a5830f5ef0ffce137,5111
LBL-000191,ALERT-DCABB53231EA3EA2,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:31.811-0400,2026-05-14T22:27:31.811000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_936928ae96b2f91a37ebdc1b22600c87,evidence_d4672673b7d56a594494676254fb6f84,alert_936928ae96b2f91a37ebdc1b22600c87,evidence_d4672673b7d56a594494676254fb6f84,5112
LBL-000192,ALERT-D1D8BC2ADAD974A8,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:31.858-0400,2026-05-14T22:27:31.858000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_150a3ba55d40855a87cd21c111540485,evidence_35f85acb8d8522c2a172f71015c9ba06,alert_150a3ba55d40855a87cd21c111540485,evidence_35f85acb8d8522c2a172f71015c9ba06,5113
LBL-000193,ALERT-E9DE7AA21941DE66,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:33.195-0400,2026-05-14T22:27:33.195000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_7b0b25434c358f8649350a5d477b9806,evidence_67d8e52d9d9230e7a5c3222bce2d9809,alert_7b0b25434c358f8649350a5d477b9806,evidence_67d8e52d9d9230e7a5c3222bce2d9809,5114
LBL-000194,ALERT-E571FCED542E953C,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:33.245-0400,2026-05-14T22:27:33.245000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_cae7f41c1399692c7a623bb63a800526,evidence_e17c2356497fabadd02950d60a5da97e,alert_cae7f41c1399692c7a623bb63a800526,evidence_e17c2356497fabadd02950d60a5da97e,5115
LBL-000195,ALERT-240F855565506C86,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:36.078-0400,2026-05-14T22:27:36.078000+00:00,92031,Discovery activity executed,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_fdc419ae31e38475827cce8aad53747a,evidence_2da4b38cb862a6cb28ad9123e25b67e3,alert_fdc419ae31e38475827cce8aad53747a,evidence_2da4b38cb862a6cb28ad9123e25b67e3,5116
LBL-000196,ALERT-00F0FC17A23D909B,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:36.127-0400,2026-05-14T22:27:36.127000+00:00,92031,Discovery activity executed,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_4d57b212336e170b166c86df8fe663d4,evidence_cbb563be2f15948383a6e80fba59e118,alert_4d57b212336e170b166c86df8fe663d4,evidence_cbb563be2f15948383a6e80fba59e118,5117
LBL-000197,ALERT-01F1761453AFF7CE,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:36.207-0400,2026-05-14T22:27:36.207000+00:00,92031,Discovery activity executed,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_9cc611904e53623dd68500308fa950dc,evidence_30f2519be2f82e5c2702c4135f0e6d37,alert_9cc611904e53623dd68500308fa950dc,evidence_30f2519be2f82e5c2702c4135f0e6d37,5118
LBL-000198,ALERT-16D1B7E7D6B6161A,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:27:36.240-0400,2026-05-14T22:27:36.240000+00:00,92031,Discovery activity executed,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_14c2f4a53521f7d45e1f6e6d204274c1,evidence_0a8d4fa52e9f849cc5ea7311a67c2288,alert_14c2f4a53521f7d45e1f6e6d204274c1,evidence_0a8d4fa52e9f849cc5ea7311a67c2288,5119
LBL-000199,ALERT-7ABE50FA6F77102A,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:29:34.495-0400,2026-05-14T22:29:34.495000+00:00,92052,Windows command prompt started by an abnormal process,attack_like,supporting,atomic_red_team,Atomic Red Team,T1059.003,medium,matched,agent_source_timestamp_rule_description,1,alert_5e22bc4530e7bea562502b2320a01a01,evidence_fd9c70f9c7c6065f3b2a524fbd62e197,alert_5e22bc4530e7bea562502b2320a01a01,evidence_fd9c70f9c7c6065f3b2a524fbd62e197,5120
LBL-000200,ALERT-B56038E825C98246,CASE-025,S01-ART-R001,,S01,safesoc-win-01,2026-05-14T18:29:34.513-0400,2026-05-14T22:29:34.513000+00:00,92032,Suspicious Windows cmd shell execution,unrelated_background,unrelated,atomic_red_team,Atomic Red Team,T1087/T1059.003,medium,matched,agent_source_timestamp_rule_description,1,alert_ed3bbc5a90607513e1a503c4c5a0198f,evidence_1a48b857ab228abfcecad60605232eba,alert_ed3bbc5a90607513e1a503c4c5a0198f,evidence_1a48b857ab228abfcecad60605232eba,5121
LBL-000201,ALERT-E24EB852CA6D13FA,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:21:29.564-0400,2026-05-14T22:21:29.564000+00:00,92033,Discovery activity spawned via powershell execution,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1087/T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_2388f9d0a35cc85cdcb8964e0b5c7571,evidence_61169fad7c17f445192f6a143b052cbc,alert_2388f9d0a35cc85cdcb8964e0b5c7571,evidence_61169fad7c17f445192f6a143b052cbc,5098
LBL-000202,ALERT-6BCE8985DD9D00FB,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:21:29.593-0400,2026-05-14T22:21:29.593000+00:00,92031,Discovery activity executed,unrelated_background,unrelated,atomic_red_team,Atomic Red Team,T1087,medium,matched,agent_source_timestamp_rule_description,1,alert_6469ced1502c16ff96de12d30ca2c4bd,evidence_422632e5bf0f5141d4ea0bd75ecad9bb,alert_6469ced1502c16ff96de12d30ca2c4bd,evidence_422632e5bf0f5141d4ea0bd75ecad9bb,5099
LBL-000203,ALERT-9E81834E9BF6C30C,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:22.542-0400,2026-05-14T22:27:22.542000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_01f316f65401c4f5fff19acb94f966ec,evidence_26b682742d3efd79822a5933b4ba9e71,alert_01f316f65401c4f5fff19acb94f966ec,evidence_26b682742d3efd79822a5933b4ba9e71,5100
LBL-000204,ALERT-B6BF48E23EC3B438,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:24.148-0400,2026-05-14T22:27:24.148000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_06ee1421cd664fae09b3508a66ef53f2,evidence_23b450322359ea189472a7a3af24e64b,alert_06ee1421cd664fae09b3508a66ef53f2,evidence_23b450322359ea189472a7a3af24e64b,5101
LBL-000205,ALERT-E5E4B6F2D41717CE,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:25.315-0400,2026-05-14T22:27:25.315000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_381b0c6cfd1e5b06dc4fec43c91d49cf,evidence_fce25d4ff937d1b00b190381dd00d03e,alert_381b0c6cfd1e5b06dc4fec43c91d49cf,evidence_fce25d4ff937d1b00b190381dd00d03e,5102
LBL-000206,ALERT-3B389E7C40E54E20,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:25.344-0400,2026-05-14T22:27:25.344000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_0f1282b431887ac07d64846d603d3f7a,evidence_4536e55f95ddca7a98ce2d63b7e53745,alert_0f1282b431887ac07d64846d603d3f7a,evidence_4536e55f95ddca7a98ce2d63b7e53745,5103
LBL-000207,ALERT-2A5360900AD00180,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:26.578-0400,2026-05-14T22:27:26.578000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_8bd000be31da704f06dd6037ab4347b4,evidence_d1a2b8b13e0637ffef3398b0070c997a,alert_8bd000be31da704f06dd6037ab4347b4,evidence_d1a2b8b13e0637ffef3398b0070c997a,5104
LBL-000208,ALERT-40278F6DA081083B,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:26.582-0400,2026-05-14T22:27:26.582000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_02dacd4ad31ba6f8f43a794c6feb8611,evidence_9f560ecfca895a44cb3de982763ac2a4,alert_02dacd4ad31ba6f8f43a794c6feb8611,evidence_9f560ecfca895a44cb3de982763ac2a4,5105
LBL-000209,ALERT-EE6AB8F5D152C84A,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:27.775-0400,2026-05-14T22:27:27.775000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_9c354907632c4e16f5d557668c020487,evidence_0d2f0863f270d8bc8c54dc7958b10266,alert_9c354907632c4e16f5d557668c020487,evidence_0d2f0863f270d8bc8c54dc7958b10266,5106
LBL-000210,ALERT-B5E64ADDD32339AF,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:27.788-0400,2026-05-14T22:27:27.788000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_9c4c4101288c9025d5a59406363a83a5,evidence_b1b5ca44b9c21764c1b8b5e1daa274c6,alert_9c4c4101288c9025d5a59406363a83a5,evidence_b1b5ca44b9c21764c1b8b5e1daa274c6,5107
LBL-000211,ALERT-C8CF0F3D84EAFBB9,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:29.063-0400,2026-05-14T22:27:29.063000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_d66f47f1aea38acaa8505f834541e46b,evidence_6a2fbe8a71837373192556a6fde16e2c,alert_d66f47f1aea38acaa8505f834541e46b,evidence_6a2fbe8a71837373192556a6fde16e2c,5108
LBL-000212,ALERT-E507695BA2EA5C21,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:29.109-0400,2026-05-14T22:27:29.109000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_e3ceeacd9bcee500dcd8a06a576c2661,evidence_69a82258b20e23c8cb52786ee391d660,alert_e3ceeacd9bcee500dcd8a06a576c2661,evidence_69a82258b20e23c8cb52786ee391d660,5109
LBL-000213,ALERT-249626574C110878,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:30.382-0400,2026-05-14T22:27:30.382000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_d355b9c4698c8dc3c92873741010580d,evidence_ede944fcf8666f298838074dec26e493,alert_d355b9c4698c8dc3c92873741010580d,evidence_ede944fcf8666f298838074dec26e493,5110
LBL-000214,ALERT-46EA158D85B8F76F,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:30.427-0400,2026-05-14T22:27:30.427000+00:00,92066,C:\\Windows\\SysWOW64\\SecEdit.exe binary in a suspicious location launched by C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1059.001,medium,matched,agent_source_timestamp_rule_description,1,alert_f4ab0967c67dc0d052b0619ab7620ecd,evidence_44247bbe742ea89a5830f5ef0ffce137,alert_f4ab0967c67dc0d052b0619ab7620ecd,evidence_44247bbe742ea89a5830f5ef0ffce137,5111
LBL-000215,ALERT-DCABB53231EA3EA2,CASE-007,S02-ART-R001,,S02,safesoc-win-01,2026-05-14T18:27:31.811-0400,2026-05-14T22:27:31.811000+00:00,92021,Powershell was used to delete files or directories,attack_like,duplicate,atomic_red_team,Atomic Red Team,T1070.004,medium,matched,agent_source_timestamp_rule_description,1,alert_936928ae96b2f91a37ebdc1b22600c87,evidence_d4672673b7d56a594494676254fb6f84,alert_936928ae96b2f91a37ebdc1b22600c87,evidence_d4672673b7d56a594494676254fb6f84,5112
