case_id,case_run_id,case_campaign_id,case_execution_mode,case_tool,label_id,phase2_alert_uid,phase3_alert_uid,evidence_id,raw_line_number,label,event_role,event_time_utc,source_time_raw,normalized_agent_name,normalized_rule_id,normalized_rule_description,event_category,event_action,event_outcome,normalized_severity,mitre_technique_ids,normalization_status,link_source,match_rank,candidate_count,is_primary_candidate,case_summary,analyst_expected_conclusion
CASE-016,S09-MAN-R002,,manual,manual,,,alert_d7f4e7886f4894b8188b8f5e0de13800,evidence_c20244f8ab102a8ca26ed468bf0fa576,5462,,case_window_context,2026-05-15T03:04:14.558000+00:00,2026-05-14T23:04:14.558-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,30,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_f6e94dd4097b6527fd69e2c81e9dfed4,evidence_d98862b04d562102c1d9c7a953b3e396,5463,,case_window_context,2026-05-15T03:04:14.560000+00:00,2026-05-14T23:04:14.560-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,31,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_5d1526a9936529d4896f15ae94a498eb,evidence_fab08a852e8b19db928d873c0fe913cf,5464,,case_window_context,2026-05-15T03:04:14.562000+00:00,2026-05-14T23:04:14.562-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,32,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_857a027649241ba0e3fc20e62d542c9b,evidence_3da59966bb9e63ab6c05af6cfcb6fb42,5465,,case_window_context,2026-05-15T03:04:14.565000+00:00,2026-05-14T23:04:14.565-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,33,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_c3b96eceb80cf3eae087deb9cda4db33,evidence_e9f8cf7a3fcffd52cd305c3c4f6de057,5466,,case_window_context,2026-05-15T03:04:14.568000+00:00,2026-05-14T23:04:14.568-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,34,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_a5410ff1bc79701a963a8bcbb6282526,evidence_701869894eed84be412b50cff762d9b9,5467,,case_window_context,2026-05-15T03:04:14.571000+00:00,2026-05-14T23:04:14.571-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,35,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_96a7cb38c34258117e8408157489f0cd,evidence_f9d2b566fa8f767b4e4d2e6f35d51fb0,5468,,case_window_context,2026-05-15T03:04:14.573000+00:00,2026-05-14T23:04:14.573-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,36,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-016,S09-MAN-R002,,manual,manual,,,alert_78276208ea7e6f0f52f61e57dbc71671,evidence_f910ab5f106348d033bbdfe427675144,5469,,case_window_context,2026-05-15T03:04:14.576000+00:00,2026-05-14T23:04:14.576-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,case_window_match,37,37,False,"Run-level investigation case for S09-MAN-R002, containing 37 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_a7249a7ef27bb3fcd0358d8a6e8bbefc,evidence_22ded99d636fb99cbada63b1bb81961c,5433,,case_window_context,2026-05-15T03:02:29.983000+00:00,2026-05-14T23:02:29.983-0400,safesoc-lnx-01,100764,SafeAgentSOC S09 Linux discovery scenario marker,discovery,discovery_activity,unknown,medium,T1082;T1033;T1016,partial,case_window_match,1,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_9630673d8c8a39a745aa43b7bf179ece,evidence_115fa0e6c36f98a7d3a85358eb2e9485,5434,,case_window_context,2026-05-15T03:02:29.983000+00:00,2026-05-14T23:02:29.983-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,case_window_match,2,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_7226fa5f4a415509df3698fee6c91afd,evidence_7e3f1b72e4ce9b106edf9746e03a7669,5435,,case_window_context,2026-05-15T03:02:29.997000+00:00,2026-05-14T23:02:29.997-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,case_window_match,3,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_6e13139ae27a2f083374135acd0daa68,evidence_8363424a1d0acb6d770959460d60cac6,5436,,case_window_context,2026-05-15T03:02:30.498000+00:00,2026-05-14T23:02:30.498-0400,safesoc-lnx-01,100760,SafeAgentSOC run start marker observed,unknown,wazuh_rule_100760,unknown,low,,partial,case_window_match,4,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_7068e6b3a292495b31c8a8e940c13c78,evidence_0e2495568387e1f685a1c1e2e5b2d35c,5437,,case_window_context,2026-05-15T03:02:30.498000+00:00,2026-05-14T23:02:30.498-0400,safesoc-lnx-01,100764,SafeAgentSOC S09 Linux discovery scenario marker,discovery,discovery_activity,unknown,medium,T1082;T1033;T1016,partial,case_window_match,5,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_5d530be279a0b472156505579d640be2,evidence_9aced518b8bec2ca7213beca77ae7be7,5438,,case_window_context,2026-05-15T03:02:30.510000+00:00,2026-05-14T23:02:30.510-0400,safesoc-lnx-01,100761,SafeAgentSOC run end marker observed,unknown,wazuh_rule_100761,unknown,low,,partial,case_window_match,6,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_176aa8a4baec773699a968d9ffc67c34,evidence_c584656ba225ff0a5f358621f936342b,5439,,case_window_context,2026-05-15T03:04:13.598000+00:00,2026-05-14T23:04:13.598-0400,safesoc-lnx-01,554,File added to the system.,file_activity,file_created,success,medium,,partial,case_window_match,7,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_cdc44f1ee4e64dd8ca626577d763c75f,evidence_80b7b979986ad1c5ae2c7e4216486039,5440,,case_window_context,2026-05-15T03:04:14.010000+00:00,2026-05-14T23:04:14.010-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,8,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_9b704beed5ec16d5448c14da7ae333da,evidence_b2d81bb260bf9e3f7587a82242f05756,5441,,case_window_context,2026-05-15T03:04:14.010000+00:00,2026-05-14T23:04:14.010-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,9,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_1a02620c2f71b44fbb932d6144ce43a9,evidence_84746d18bab4b456de488635fad70139,5442,,case_window_context,2026-05-15T03:04:14.012000+00:00,2026-05-14T23:04:14.012-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,10,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_ca0eac09cdf72e0b96acbb14a2053267,evidence_c70e154fee6b35826c78c4d2e19f1e15,5443,,case_window_context,2026-05-15T03:04:14.014000+00:00,2026-05-14T23:04:14.014-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,11,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_2cd23c869a5764b3fd8f6ec6a52783e6,evidence_c1349b09b9c1a6d156176c7d04badfcd,5444,,case_window_context,2026-05-15T03:04:14.016000+00:00,2026-05-14T23:04:14.016-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,12,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_5327b332f536441f6c10dffb5ade8f0e,evidence_af56314685e0827e2adfbafee49b1c71,5445,,case_window_context,2026-05-15T03:04:14.019000+00:00,2026-05-14T23:04:14.019-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,13,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_dba34681a6cd0a22d8f329a7e4d99816,evidence_4a583593ed65b6699c743946c3c241da,5446,,case_window_context,2026-05-15T03:04:14.022000+00:00,2026-05-14T23:04:14.022-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,14,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_383b8b88c5e372d6c79ca69996275fe6,evidence_deea33f466244b6d9ab043cffb5d6d7e,5447,,case_window_context,2026-05-15T03:04:14.024000+00:00,2026-05-14T23:04:14.024-0400,safesoc-lnx-01,5501,PAM: Login session opened.,authentication,login_session_opened,success,low,T1078,success,case_window_match,15,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_bb3e337995f2f648da2d035679bd5ae5,evidence_26e050b89d7b52dd773b0e2a58d58faa,5448,,case_window_context,2026-05-15T03:04:14.026000+00:00,2026-05-14T23:04:14.026-0400,safesoc-lnx-01,5502,PAM: Login session closed.,authentication,login_session_closed,success,low,,partial,case_window_match,16,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
CASE-017,S10-MAN-R001,,manual,manual,,,alert_bab7cfa1aa08e7ba47f71f3be1ef3a74,evidence_91611050158578adb019c69347dfa48f,5449,,case_window_context,2026-05-15T03:04:14.029000+00:00,2026-05-14T23:04:14.029-0400,safesoc-lnx-01,5402,Successful sudo to ROOT executed.,privilege_activity,sudo_success,success,low,T1548.003,success,case_window_match,17,49,False,"Run-level investigation case for S10-MAN-R001, containing 49 correlated labeled alerts across 8 Wazuh rule IDs.","Analyst should conclude controlled attack-like activity occurred. Prioritize trigger alerts, then use supporting alerts for context. Duplicate and unrelated alerts are candidates for compression."
